image_id,image_path,is_train,bbox_x,bbox_y,bbox_w,bbox_h
481,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg,1,21.0,43.0,405.0,328.0
482,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,1,82.0,52.0,326.0,376.0
483,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,0,95.0,73.0,282.0,320.0
484,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096.jpg,1,187.0,129.0,131.0,226.0
485,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg,1,130.0,124.0,351.0,205.0
486,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.jpg,1,138.0,137.0,126.0,260.0
487,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,0,110.0,144.0,171.0,156.0
488,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,0,218.0,39.0,205.0,360.0
489,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527.jpg,1,75.0,74.0,255.0,190.0
490,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,1,208.0,180.0,100.0,108.0
491,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg,1,147.0,39.0,137.0,277.0
492,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,0,141.0,148.0,173.0,174.0
493,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg,0,204.0,101.0,180.0,122.0
494,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,0,21.0,178.0,290.0,145.0
495,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,1,88.0,101.0,234.0,182.0
496,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,1,112.0,143.0,218.0,219.0
497,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0093_5948.jpg,1,77.0,95.0,155.0,222.0
498,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,0,39.0,128.0,295.0,188.0
499,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,0,159.0,90.0,109.0,139.0
500,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688.jpg,1,121.0,103.0,354.0,191.0
501,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,0,74.0,15.0,425.0,316.0
502,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg,1,15.0,90.0,366.0,204.0
503,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg,0,142.0,68.0,332.0,212.0
504,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg,1,82.0,60.0,282.0,211.0
505,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,1,52.0,142.0,251.0,202.0
506,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,0,4.0,67.0,457.0,260.0
507,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg,1,149.0,137.0,210.0,201.0
508,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg,0,136.0,97.0,150.0,170.0
509,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,0,142.0,49.0,356.0,242.0
510,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg,0,72.0,53.0,415.0,182.0
511,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015.jpg,1,116.0,81.0,256.0,193.0
512,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762.jpg,0,60.0,68.0,265.0,367.0
513,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,0,115.0,106.0,185.0,338.0
514,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,0,82.0,92.0,317.0,365.0
515,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,1,108.0,39.0,124.0,173.0
516,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg,0,2.0,58.0,477.0,258.0
517,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,0,200.0,75.0,219.0,242.0
518,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,1,36.0,97.0,296.0,328.0
519,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg,0,41.0,28.0,438.0,274.0
520,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg,1,156.0,45.0,168.0,251.0
521,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,0,25.0,56.0,356.0,402.0
522,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg,0,53.0,158.0,253.0,186.0
523,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761.jpg,1,63.0,106.0,242.0,307.0
524,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,1,108.0,54.0,349.0,280.0
525,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,0,189.0,139.0,223.0,186.0
526,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,0,85.0,151.0,160.0,205.0
527,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg,1,237.0,137.0,196.0,223.0
528,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,0,184.0,93.0,234.0,167.0
529,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg,1,104.0,78.0,267.0,268.0
530,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg,1,29.0,98.0,398.0,221.0
531,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070.jpg,1,94.0,115.0,253.0,122.0
532,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0009_5841.jpg,0,75.0,84.0,294.0,221.0
533,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg,1,228.0,137.0,194.0,225.0
534,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,0,255.0,125.0,158.0,116.0
535,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846.jpg,1,103.0,83.0,185.0,409.0
536,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg,0,193.0,129.0,153.0,150.0
537,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0025_5342.jpg,1,50.0,146.0,152.0,102.0
538,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,0,95.0,145.0,194.0,228.0
539,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,1,170.0,97.0,191.0,224.0
540,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0072_4338.jpg,0,141.0,84.0,259.0,228.0
541,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0044_5621.jpg,1,17.0,24.0,457.0,450.0
542,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345.jpg,1,145.0,88.0,304.0,195.0
543,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg,0,133.0,61.0,255.0,215.0
544,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0086_6658.jpg,1,139.0,91.0,174.0,326.0
545,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0113_6664.jpg,1,113.0,79.0,327.0,173.0
546,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,0,75.0,123.0,283.0,222.0
547,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0054_6676.jpg,1,63.0,90.0,344.0,311.0
548,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0020_6679.jpg,0,50.0,65.0,179.0,185.0
549,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg,1,10.0,10.0,465.0,313.0
550,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0104_6685.jpg,0,161.0,126.0,226.0,140.0
551,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg,0,144.0,80.0,255.0,177.0
552,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg,1,73.0,11.0,404.0,274.0
553,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg,0,161.0,43.0,187.0,317.0
554,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg,1,6.0,8.0,465.0,402.0
555,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg,1,121.0,72.0,297.0,235.0
556,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg,0,133.0,100.0,316.0,156.0
557,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0085_6713.jpg,1,72.0,71.0,418.0,415.0
558,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg,0,139.0,60.0,339.0,248.0
559,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg,1,85.0,115.0,282.0,146.0
560,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0075_6717.jpg,0,106.0,43.0,265.0,252.0
561,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.jpg,1,113.0,99.0,326.0,267.0
562,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg,1,95.0,64.0,270.0,238.0
563,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg,0,145.0,165.0,121.0,127.0
564,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg,1,88.0,37.0,227.0,114.0
565,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0003_6749.jpg,0,94.0,91.0,258.0,358.0
566,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg,1,174.0,25.0,274.0,302.0
567,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.jpg,0,80.0,165.0,178.0,107.0
568,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.jpg,1,56.0,50.0,400.0,155.0
569,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0060_6756.jpg,0,41.0,77.0,287.0,216.0
570,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.jpg,1,2.0,46.0,436.0,327.0
571,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0120_6762.jpg,0,22.0,151.0,369.0,178.0
572,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0026_6768.jpg,0,83.0,141.0,259.0,178.0
573,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg,0,24.0,57.0,460.0,256.0
574,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0011_7028.jpg,1,58.0,94.0,307.0,212.0
575,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg,1,29.0,42.0,325.0,218.0
576,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.jpg,1,188.0,92.0,120.0,218.0
577,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0001_6548.jpg,1,88.0,39.0,305.0,279.0
578,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0052_7035.jpg,0,61.0,134.0,226.0,155.0
579,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0057_6935.jpg,0,137.0,105.0,173.0,166.0
580,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0111_3220.jpg,0,114.0,91.0,253.0,216.0
581,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0036_6550.jpg,1,93.0,83.0,379.0,318.0
582,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0105_6937.jpg,0,81.0,121.0,258.0,298.0
583,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0022_6808.jpg,0,140.0,65.0,273.0,230.0
584,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0100_6597.jpg,0,88.0,121.0,229.0,144.0
585,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0092_2727.jpg,0,160.0,106.0,127.0,143.0
586,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0094_6582.jpg,0,96.0,64.0,294.0,394.0
587,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0107_6839.jpg,1,32.0,110.0,249.0,265.0
588,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0074_6585.jpg,1,161.0,65.0,237.0,281.0
589,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0096_6846.jpg,0,86.0,148.0,324.0,152.0
590,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0027_6593.jpg,0,88.0,56.0,168.0,136.0
591,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0009_6853.jpg,1,177.0,175.0,158.0,166.0
592,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0056_6856.jpg,0,151.0,98.0,160.0,223.0
593,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0108_6867.jpg,1,210.0,120.0,156.0,149.0
594,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0080_6877.jpg,0,102.0,49.0,147.0,133.0
595,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0033_6879.jpg,1,87.0,68.0,195.0,156.0
596,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0101_6880.jpg,1,195.0,92.0,207.0,138.0
597,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0015_6885.jpg,0,181.0,156.0,184.0,109.0
598,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0048_6632.jpg,1,127.0,142.0,366.0,182.0
599,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0093_6628.jpg,1,84.0,26.0,238.0,148.0
600,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0121_6637.jpg,1,152.0,136.0,287.0,200.0
601,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0032_6611.jpg,1,118.0,117.0,179.0,196.0
602,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0013_6902.jpg,0,138.0,106.0,281.0,124.0
603,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0082_6906.jpg,0,140.0,14.0,334.0,172.0
604,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0108_7937.jpg,0,189.0,112.0,151.0,121.0
605,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0074_8452.jpg,1,66.0,95.0,327.0,224.0
606,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0031_8456.jpg,1,120.0,202.0,152.0,250.0
607,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0095_8458.jpg,1,115.0,102.0,285.0,315.0
608,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0015_8207.jpg,0,183.0,88.0,123.0,181.0
609,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0061_8208.jpg,0,142.0,176.0,100.0,226.0
610,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0065_8481.jpg,0,140.0,94.0,113.0,255.0
611,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0086_8487.jpg,1,127.0,93.0,145.0,291.0
612,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg,1,71.0,96.0,191.0,162.0
613,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg,1,53.0,42.0,371.0,166.0
614,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0008_8756.jpg,1,22.0,28.0,458.0,291.0
615,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0009_8248.jpg,0,152.0,64.0,124.0,182.0
616,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0043_8250.jpg,0,202.0,47.0,212.0,246.0
617,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0017_8511.jpg,1,37.0,110.0,269.0,334.0
618,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0088_8257.jpg,0,114.0,32.0,131.0,177.0
619,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0025_8262.jpg,1,18.0,84.0,271.0,316.0
620,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0041_8264.jpg,1,100.0,117.0,210.0,122.0
621,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0018_8588.jpg,1,171.0,117.0,109.0,163.0
622,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0109_8271.jpg,0,195.0,125.0,164.0,174.0
623,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0034_7736.jpg,0,136.0,110.0,182.0,213.0
624,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0079_8535.jpg,0,131.0,136.0,210.0,315.0
625,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0040_7514.jpg,1,166.0,163.0,170.0,311.0
626,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0026_8545.jpg,1,129.0,140.0,204.0,188.0
627,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0049_8548.jpg,0,156.0,106.0,157.0,166.0
628,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0020_8549.jpg,1,135.0,110.0,163.0,135.0
629,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0091_8555.jpg,1,210.0,150.0,158.0,135.0
630,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0083_8300.jpg,1,54.0,97.0,281.0,182.0
631,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0062_8310.jpg,1,140.0,83.0,164.0,205.0
632,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0042_8574.jpg,0,106.0,176.0,120.0,114.0
633,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0089_8326.jpg,1,148.0,104.0,139.0,369.0
634,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0024_8586.jpg,0,153.0,89.0,201.0,223.0
635,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0077_8332.jpg,1,190.0,80.0,188.0,219.0
636,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0003_8337.jpg,1,136.0,84.0,140.0,255.0
637,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0080_8601.jpg,0,170.0,20.0,121.0,300.0
